operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
Priestmead and Harrow Teaching School Alliance,,,,27Z,,school,Hartford Avenue,Kenton,,London,Harrow,HA3 8SZ,51.5958454,-0.31508,2021
Primary Advantage,,,,1XW,,school,Holy Trinity Primary School,Beechwood Road,,London,Hackney,E8 3DY,51.5444777,-0.0737478,2021
Primary Catholic Partnership SCITT,,10045987,,P85,,scitt,c/o Holy Family Catholic Primary School,Mansel Road West,,Hampshire,Southampton,SO16 9LP,50.9315988,-1.4656217,2021
Primary TS Alliance,,,,14N,,school,St Swithun Wells Catholic Primary School,,,Middlesex,South Ruislip,HA4 9HS,51.5640373,-0.3918839,2021
Prince Albert Junior and Infant School,,,,2JO,,school,Unity House,27 Trinity Road,,Birmingham,Aston,B6 6AJ,52.5035686,-1.89346,2021
Prince Bishops Community Primary School,,10079969,134855,1LN,,school,Prince Bishops Community Primary,Gibson St,,Bishop Auckland,Coundon Grange,DL14 8DY,54.6488213,-1.6499524,2021
Prince Bishops Teaching School Alliance - Benedict Biscop C of E Academy,,,,1YQ,,school,PBTSA Primary SCITT C/O Benedict Biscop CE Academy,Marcross Drive,,Sunderland,Moorside,SR3 2RE,54.8644166,-1.4267863,2021
Prince Bishops Teaching School Alliance - Whitburn Church of England Academy,,10038631,136386,23F,,school,Whitburn Church of England Academy,Whitburn,,Tyne & Wear,Sunderland,SR6 7EF,54.9497369,-1.3590943,2021
Prince Henry's High School & South Worcestershire SCITT,,10032987,,2ET,,scitt,Prince Henry's High School,Victoria Avenue,,Worcestershire,Evesham,WR11 4QH,52.0990414,-1.9415985,2021
Princess Frederica CofE Primary School,,10073984,101535,13P,,school,College Road,,,London,,NW10 5TP,51.5328986,-0.2253427,2021
Princess May Primary School,,10078026,100239,234,,school,Princess May Road,,,London,,N16 8DF,51.5523458,-0.0758147,2021
Professional Learning Network (Lyons Hall),,,,1JW,,school,Lyons Hall Primary School,Deerleap Way,,Essex,Braintree,CM7 9FH,51.8839692,0.5798431,2021
Prospect School,,10034135,136876,1B1,,school,Cockney Hill,Tilehurst,,Reading,,RG30 4EX,51.447903,-1.019297,2021
Pudsey Primrose Hill,,10035411,,1AY,,school,Primrose Hill,Stanningley,,Pudsey,Leeds,LS28 6AB,53.8020446,-1.6668881,2021
"QE School, Wimborne",,,,1AN,,school,Blandford Road,,,Dorset,Wimborne Minster,BH21 4DT,50.8062357,-2.0044331,2021
Quantock Teaching Alliance,,,,2JK,,school,Quantock Teaching Alliance,Haygrove School,,Bridgwater,Durleigh Road,TA6 7HW,51.1229947,-3.0225176,2021
Quarrydale Academy,,10036418,137857,1UE,,school,Quarrydale Academy,Stoneyford Road,,Sutton-in-Ashfield,,NG17 2DU,53.1356512,-1.2663191,2021
"Queen Elizabeth II Silver Jubilee School, Horsham",,10017222,126160,2FP,,school,QEII School,Comptons Lane,,West Sussex,Horsham,RH13 5NW,51.0601705,-0.3039265,2021
Queen Elizabeth School,,10032222,136357,1QC,,school,Queen Elizabeth School,,,Kirkby Lonsdale,,LA6 2HJ,54.2022653,-2.6053692,2021
"Queen Elizabeth's Grammar School, Horncastle",,10038619,138665,2KK,,school,West Street,,,Lincolnshire,Horncastle,LN9 5AD,53.209944,-0.121758,2021
Queensmill School,,,,1BZ,,school,Clancarty Road,Fulham,,London,,W14 9LY,51.5071417,-0.2425101,2021
Queen's Park Academy,,10033377,136660,16M,,school,QP-Primary Leadership Collaborative,Queens Park Academy,,Bedford,Chestnut Avenue,MK40 4HA,52.134879,-0.489714,2021
Queen's Park High School,,10062004,143817,1PA,,school,Chester City Alliance,Queen's Park High School,,Chester,,CH4 7AE,53.1843872,-2.8864951,2021
Quintin Kynaston School,,,,1M9,,school,Marlborough Hill,,,London,,NW8 0NL,51.5389516,-0.176688,2021
RAISE,,,,182,,school,Whitley and Eggborough CP Schooo,Learning Lane,,Goole,Whitley,DN14 0WE,53.6924644,-1.1564571,2021
Rattlesden Church of England Voluntary Controlled School,,,,1SN,,school,Rattlesden,,,Bury St Edmunds,,IP30 0SE,52.1933778,0.888708,2021
Ray Lodge Primary School,,10065164,145045,1ZD,,school,Ray Lodge Primary School,Snakes Lane East,,,Woodford Green,IG8 7JQ,51.6064965,0.0437459,2021
Reach Academy Feltham,,,,7K1,,school,53-55 High Street,,,Middlesex,Feltham,TW12 4AB,51.4432157,-0.411364,2021
Reading School,,10032956,136449,21U,,school,Erleigh Road,,,Berkshire,Reading,RG1 5LW,51.4486089,-0.9542481,2021
Reaside Academy,,10039583,139002,2G7,,school,Tresco Close,Frankley,,Birmingham,Rubery,B45 0HY,52.401991,-2.025492,2021
Redborne Upper School And Community College,,10033274,136559,1R7,,school,Flitwick Road,,,Bedford,Ampthill,MK45 2NU,52.019589,-0.498107,2021
Redcar and Cleveland Teacher Training Partnership,,10005413,,R16,,scitt,Inspire 2 Learn,Normanby Road,,Middlesbrough,South Bank,TS6 9AE,54.5676107,-1.1637704,2021
Redhill Primary Teacher Training,,,,1EY,,school,The Redhill Academy,Redhill Road,,Nottinghamshire,Arnold,NG5 8GX,53.0092294,-1.13029,2021
Red Kite Primary School Direct (Leeds),,,,2J6,,school,Red Kite School Direct,"Meadowfield Primary, Halton Moor Avenue",,West Yorkshire,Leeds,LS9 0JY,53.7942292,-1.4901145,2021
Red Kite Secondary School Direct,,,,2JB,,school,Red Kite Secondary School Direct,"Harrogate Grammar School, Arthurs Avenue",,North Yorkshire,Harrogate,HG2 0DZ,53.9832859,-1.5476813,2021
Red Kite Teacher Training,,10054307,,2B9,,scitt,Harrogate Grammar School,Arthurs Avenue,,North Yorkshire,Harrogate,HG2 0DZ,53.9828212,-1.5468081,2021
Red Kite Teacher Training (School Direct),,,,1GC,,school,Red Kite Teaching School Alliance,Harrogate Grammar School,,Harrogate,Arthurs Avenue,HG2 0DZ,53.9834573,-1.547357,2021
Redmoor High School,,,,1SJ,,school,Redmoor Academy,Wykin Road,,Hinckley,,LE10 0EP,52.5517312,-1.3861742,2021
Redriff Primary School,,10034551,137648,1U2,,school,Redriff Primary School,Salter Road,,London,Rotherhithe,SE16 5LQ,51.5016432,-0.0368417,2021
Redwell Primary School,,10074797,121949,5J7,,school,Redwell Primary School,Barnwell Road,,Northamptonshire,Wellingborough,NN8 5LQ,52.3147536,-0.7094176,2021
Richard Hale School/The Sele School Partnership,,,,1N6,,school,Richard Hale School,Hale Road,,Hertfordshire,Hertford,SG13 8EN,51.7923687,-0.0780927,2021
Richmond Primary Teaching School Alliance,,,,1M6,,school,Jane De Garston-Webb,Trafalgar Infant School,,Middlesex,"Gothic Road, Twickenham",TW2 5EH,51.4420886,-0.3491407,2021
Richmond School,,10065396,145090,18L,,school,Richmond School & Sixth Form Coll,Darlington Road,,Richmond,,DL10 7BQ,54.4080559,-1.723381,2021
Richmond Teaching School Alliance,,,,2KY,,school,Trafalgar Infants School,Gothic Road,,Surrey,Twickenham,TW2 5EH,51.4420886,-0.3491407,2021
Riding Forward Education Alliance,,,,1PU,,school,"St. Leonard's Road, Molescroft",Molescroft,,East Riding of Yorkshire,Beverley,HU17 7HF,53.8525272,-0.4421611,2021
Ringwood School,,,,1G3,,school,Parsonage Barn Lane,,,Hampshire,Ringwood,BH24 1SE,50.8483033,-1.7832331,2021
Ripley ITT,,10058677,,R23,,scitt,Ashton Road,,,Lancashire,Lancaster,LA1 4RS,54.0390665,-2.8007533,2021
Ripley St Thomas Church Of England Academy,,10033590,136731,1NQ,,school,Ashton Road,,,Lancaster,,LA1 4RS,54.0390699,-2.8007222,2021
Risley Avenue Primary School,,10076690,131879,23Q,,school,The Roundway,Tottenham,,London,,N17 7AB,51.5999199,-0.078655,2021
Riverley Primary School,,10042032,139723,2LF,,school,Riverley Primary School,Park Road,,London,Leyton,E10 7BZ,51.5662986,-0.0194168,2021
Rivers Teaching Alliance,,,,2B7,,school,Henwick Road,,,Worcestershire,Worcester,WR2 5NS,52.1919219,-2.2352198,2021
River Wye Federation,,,,2JP,,school,Whitchurch CE Primary School,Whitchurch,,Herefordshire,Ross-on-Wye,HR9 6DA,51.8545982,-2.651951,2021
Rivington School Direct,,,,1JL,,school,Rivington Lane,Horwich,,Bolton,Bolton,BL6 7RU,53.6019729,-2.5483752,2021
Robert Bloomfield Academy,,10055198,,1CV,,school,Pix Brook Academy,Arlesey Road,,Herts,Stotfold,SG5 4HB,52.0217581,-0.2367016,2021
Rockliffe Manor Cluster,,,,2AC,,school,Bassant Rd,,,London,,SE18 2NP,51.4782037,0.094175,2021
Roehampton University,,10007776,,R48,,hei,Roehampton University,Roehampton lane,,,London,SW15 5PU,51.4579866,-0.2432869,2021
Roman Hill Primary School,,10066830,145559,1AF,,school,Avondale Road,,,Lowestoft,,NR32 2NX,52.4796378,1.7427746,2021
Romford Teacher Training Partnership,,,,285,,school,Clockhouse Primary School,"Clockhouse Lane, Collier Row",,Essex (Havering),Romford,RM5 3QR,51.6021997,0.1645948,2021
Rothley Church Of England Primary School,,,,1JK,,school,Rothley C of E Primary School,Mountsorrel Lane,,,Leicester,LE7 7PS,52.7050923,-1.1330499,2021
Round House Primary Academy,,,,1H1,,school,School Drive,,,,St. Neots,PE19 6AW,52.2316704,-0.2439894,2021
Royal Academy of Dance,,10005544,,R55,,scitt,Faculty of Education,36 Battersea Square,,London,Wandsworth,SW11 3RA,51.4740878,-0.1751789,2021
Royal Greenwich School Alliance,,,,185,,school,Kidbrooke Park Road,Kidbrooke,,London,London,SE3 9PX,51.48502370000001,0.0156003,2021
RSA Academy,,10024208,135599,1VH,,school,RSA Academy,Bilston Road,,Tipton,Gospel Oak,DY4 0BZ,52.5491433,-2.0482772,2021
RTSA,,,,1FP,,school,Waldegrave School,Fifth Cross Road,,Middlesex,Twickenham,TW2 5LH,51.4390462,-0.3511842,2021
Rugby 11 Consortium,,,,27D,,school,Paddox Primary School,Fareham Avenue,,,Rugby,CV22 5HS,52.3598095,-1.2388005,2021
Rugby Primary Learning Consortium 12,,,,26R,,school,Magnet Lane,Bilton,,Warwickshire,Rugby,CV22 7NH,52.3582953,-1.2929949,2021
Ruislip High School,,10045659,140748,19G,,school,Sidmouth Drive,,,Ruislip,,HA4 0BY,51.5631245,-0.4123929,2021
Runwell Community Primary School,,10034267,137054,1B7,,school,Essex & Thames Primary SCITT - Runwell Community Primary School,Canewdon Gardens,,Essex,Wickford,SS11 7BJ,51.6226504,0.5240466,2021
Rushall Junior Mixed and Infant School,,,,1VD,,school,Pelsall Lane,Rushall,,Walsall,,WS4 1NQ,52.615979,-1.9636691,2021
Rushcliffe School,,10037867,138482,1ZF,,school,Boundary Road,West Bridgford,,Nottinghamshire,Nottingham,NG2 7BW,52.9159941,-1.1250937,2021
Rushey Mead Academy,,10053880,141916,1MW,,school,Rushey Mead Academy,Melton Road,,Leicestershire,Leicester,LE4 7AN,52.661843,-1.111195,2021
Rushey Mead School,,,,1C7,,school,Melton Road,,,Leicestershire,Leicester,LE4 7PA,52.661843,-1.111195,2021
Ryders Hayes Teaching School,,,,131,,school,Gilpin Crescent,Pelsall,,West Midlands,Walsall,WS3 4HX,52.6346885,-1.9651978,2021
Sacred Heart Catholic High School,,10035956,137708,1KJ,,school,Fenham Hall Drive,Fenham,,Newcastle-upon-Tyne,,NE4 9YH,54.9824915,-1.658758,2021
Sacred Heart Newcastle SCITT,,10059424,,2BA,,scitt,Fenhall Hall Drive,,,Newcastle upon Tyne,Fenham,NE4 9YH,54.9836554,-1.6572924,2021
Sacred Heart of Jesus & St Joseph Teaching School Alliance,,,105243,1D8,,school,Sacred Heart R.C. Primary School,Central Drive,,Bolton,Westhoughton,BL5 3DU,53.5526392,-2.5208092,2021
Sacred Heart Roman Catholic Secondary School,,,,1FT,,school,Camberwell New Road,,,London,,SE5 ORP,51.4754124,-0.0972929,2021
Sacred Heart Secondary with Redcar and Cleveland Teacher Training Partnership,,10005413,,1MQ,,school,Inspire 2 Learn,Normanby Road,,Middlesbrough,South Bank,TS6 9AE,54.5677307,-1.1639444,2021
Saffron Walden County High School,,10033783,,5A7,,,,,,,,,52.0172822,0.2307005,2021
SAF Initial Teacher Training,,10048227,,P57,,scitt,"SAF ITT and Training, Harrold Primary Academy","The Green, Harrold",,Bedfordshire,Bedford,MK43 7DB,52.2008404,-0.6101327999999999,2021
Saint Bede's Catholic Va Primary School,,10047323,141458,1FQ,,school,Redcar Road,Marske-by-Sea,,Redcar,,TS11 6AE,54.5922075,-1.0266242,2021
Saint Francis of Assisi Catholic Primary School,,10075988,100494,1AD,,school,Treadgold Street,Notting Hill,,London,,W11 4BJ,51.5121108,-0.2169689,2021
Saint George's Church of England School,,10035681,137609,295,,school,Meadow Rd,,,Kent,Gravesend,DA11 7LS,51.428548,0.361958,2021
Saint Joan of Arc Catholic School,,10036755,137914,21A,,school,High Street,,,Hertfordshire,Rickmansworth,WD3 1HG,51.6398906,-0.4656075,2021
Saint John Southworth Enterprise and Research Alliance,,,,15O,,school,"The Cardinal Vaughan Memorial School ","89 Addison Road ",,,London,W14 8BZ,51.503966,-0.2116333,2021
Salford Alliance of Learning Schools,,,,2F8,,school,Salford Alliance of Learning Schools,Holdsworth Street,,Greater Manchester,Swinton,M27 0LN,53.5078286,-2.3501074,2021
Salisbury Primary Teaching Alliance,,,,2E5,,school,Somerset Road,,,Salisbury,,SP1 3BL,51.0810126,-1.7893007,2021
Salop Teaching Partnership,,,,1Q6,,school,The Priory School,Longden Road,,Shropshire,Shrewsbury,SY3 9EE,52.696061,-2.767875,2021
Saltaire Primary School Direct,,,,2X8,,school,Albert Rd,,,West Yorkshire,"Saltaire, Shipley",BD18 4NR,53.83631279999999,-1.7945582,2021
Saltash.net community school,,,,23X,,school,Wearde Road,,,,Saltash,PL12 4AY,50.4020116,-4.2203843,2021
Saltford CofE Primary School,,10057443,143083,14V,,school,Claverton Road,Saltford,,Bristol,,BS31 3DW,51.4003047,-2.4609019,2021
Samuel Pepys School,,10017555,110951,1CB,,school,Samuel Pepys School,Cromwell Road,,Cambridgeshire,St Neots,PE19 2EZ,52.2241027,-0.2564082,2021
SAND Training & Outreach,,10083352,147116,2CP,,school,The Milestone School,Longford Lane,,Gloucestershire,Gloucester,GL2 9EU,51.8800195,-2.2246395,2021
Sandwell Community School,,,,1TA,,school,c/o Wodensborough CTC,Hyde Rd,,,Wednesbury,WS10 ODR,52.5480355,-2.0029366,2021
Sarah Bonnell School,,10055668,142644,2M1,,school,Deanery Road,,,,London,E15 4LP,51.5436764,0.0084878,2021
Scarborough Teaching Alliance,,,,1YS,,school,Scalby School,,,North Yorkshire,Scarborough,YO12 6TH,54.293515,-0.434594,2021
Scarborough Teaching Alliance Secondary,,,,ST8,,school,Fieldstead Crescent,,,,Scarborough,YO12 6TH,54.293515,-0.434594,2021
School Direct at The Great Schools Trust,,,,2R7,,school,c/o Kings Leadership Academy Warrington,"Hillock Lane ",,Cheshire,Warrington,WA1 4PF,53.4024887,-2.5389275,2021
School Direct Reading Area,,,,4F9,,school,Dee Road,Tilehurst,,Berkshire,Reading,RG30 4BE,51.4536906,-1.0198992,2021
Scientia Academy,,10041549,139602,22C,,school,Mona Road,,,Staffordshire,Burton-upon-Trent,DE13 0UF,52.8180245,-1.64878,2021
SCITT in East London Schools (SCITTELS),,10046003,,S17,,scitt,"SCITTELS, Colegrave Primary School",Henniker Road,,London,Stratford,E15 1JY,51.548543,0.001612,2021
SCLA Primary,,,,1CF,,school,Ridgeway Primary School and Nursery,Southcote Road,,South Croydon,,CR2 0EQ,51.3455384,-0.0850331,2021
SCLP Alliance,,,,17F,,school,Lead School,Pound Hill Infant Academy,,"Pound Hill, Crawley",Crawley Lane,RH10 7EB,51.1196499,-0.1539417,2021
SD at Turton,,,,2BS,,school,Bromley Cross Road,Bromley Cross,,Lancashire,Bolton,BL7 9LT,53.6153859,-2.4112582,2021
Seabridge-KNSTE,,10060817,,2CB,,school,Seabridge Primary School,Roe Lane,,Staffordshire,Newcastle under Lyme,ST5 3PJ,52.9926112,-2.2377254,2021
Sedlescombe CofE Primary School,,10086823,147996,17G,,school,Sedlescombe CE Primary School,Brede Lane,,Battle,Sedlescombe,TN33 0RQ,50.9349787,0.5354239,2021
Selby College,,10005741,130592,S06,,hei,"Selby College, Abbot's Road",,,Yorkshire and the Humber,Selby,YO8 8AT,53.7754958,-1.05281,2021
SEND Teaching School,,,,C9E,,school,"1st floor, C/O West Hill School, Kingston Road",,,Surrey,Leatherhead,KT22 7PW,51.3097415,-0.3358258,2021
SERA,,,,SE1,,school,Perton Middle School,,,Staffordshire,Perton,WV6 7NR,52.5973199,-2.1904708,2021
Services for Education,,10046628,,1WE,,scitt,Unit 3 Holt Court,Holt Street,,,Birmingham,B7 4AX,52.4866068,-1.8850956,2021
Seven Kings Learning Partnership,,,,1EH,,school,Ley Street,,,Essex,Ilford,IG2 7BT,51.5683282,0.08541,2021
Severnside Learning Partnership,,,,2CE,,school,Sundays Hill,,,South Gloucestershire,Almondsbury,BS32 4DS,51.5533156,-2.574202,2021
Severn Teaching School Alliance,,,,1B5,,school,Severn Teaching School Alliance,Park Lane Centre,,"Telford, Shropshire, West Midlands",Woodside,TF7 5QZ,52.6380142,-2.4672494,2021
Seymour Park Community Primary School,,,,26Y,,school,Seymour Park Community Primary School,Northumberland Road,,Trafford,Old Trafford,M169QE,53.4583906,-2.2721571,2021
Shaftesbury High School,,10017495,102260,21H,,school,Headstone Lane,,,London,Harrow,HA3 6LE,51.6051101,-0.3557713,2021
Shanidar - West Yorkshire,,,,2JY,,school,Co-Op Academy Southfield,Haycliffe Lane,,West Yorkshire,Bradford,BD5 9ET,53.7744858,-1.7775959,2021
Sharing Excellence Partnership Dunraven School Streatham,,,,1BW,,school,94-98 Leigham Court Road,,,London,Streatham,SW16 2QB,51.432948,-0.119755,2021
Sheffield Hallam University,,10005790,133871,S21,,hei,City Campus,Pond Street,,South Yorkshire,Sheffield,S1 1WB,53.3781046,-1.4665227,2021
Sheffield South East Learning Partnership (SSELP),,10005790,142749,1N7,,school,Tinsley Meadows Primary Acadamy,Five Rivers TSA,,South Yorkshire,Sheffield,S9 1SG,53.4138434,-1.3977034,2021
Sheffield South Primary Partnership,,,,21E,,school,Birley Primary Academy,Thornbridge Avenue,,South Yorkshire,Sheffield,S12 3AB,53.3449639,-1.4042155,2021
Shepway Teaching School Alliance,,,,1NG,,school,Sandgate Primary School,Coolinge Lane,,Kent,Folkestone,CT20 3QU,51.079905,1.1516943,2021
Sherborne Area Schools Trust,,,,18M,,school,The Gryphon School,Bristol Road,,Dorset,Sherborne,DT9 4EQ,50.9587908,-2.5142045,2021
Sherbourne Fields School,,10017468,103760,1CM,,school,Sherbourne Fields School,Rowington CloseCoventry,,West Midlands,Coventry,CV6 1PR,52.420499,-1.5478051,2021
Sheridan School,,,,14L,,school,Thetford Rd,Northwold,,Thetford,Northwold,IP26 5LQ,52.5485496,0.5642848,2021
Sheringham Community Primary School Partnership,,,,1A5,,school,Cooper Road,Off Holway Road,,Norfolk,Sheringham,NR26 8UH,52.9350151,1.2016833,2021
Sheringham High School,,10035662,137621,1SS,,school,Sheringham High School,Holt Road,,Sheringham,,NR26 8ND,52.936205,1.1980784,2021
Sheringham Primary School,,10047182,141296,29Z,,school,Essex and Thames Primary SCITT - Sheringham Primary School,Sheringham Ave,,"London ",Manor Park,E12 5PB,51.5533426,0.0598916,2021
Shipston-on-Stour Primary School,,10047172,141281,14P,,school,Shipston Primary School,Station Road,,Shipston-on-Stour,,CV36 4BT,52.0664018,-1.6270411,2021
Shirebrook Academy,,10030457,136127,1XN,,school,Common Lane,Shirebrook,,Nottinghamshire,Mansfield,NG20 8QF,53.2118606,-1.2267303,2021
Shireland Teaching School Alliance,,,,13A,,school,Shireland Collegiate Academy,Waterloo Road,,West Midlands,Smethwick,B66 4ND,52.4837496,-1.9638092,2021
Shiremoor Primary School Partnership School Direct,,,,1EV,,school,Shiremoor Primary School,Stanton Road,,Tyne and Wear,Newcastle upon Tyne,NE270PW,55.0331945,-1.5094675,2021
Shires Teaching School Alliance,,,,2EB,,school,Crooks Lane,,,Warwickshire,Studley,B80 7QX,52.2690755,-1.8984383,2021
Shropshire Primary Partnership,,,,2AN,,school,Shrubbery Gardens,,,Shropshire,Wem,SY4 5BX,52.8587426,-2.7202744,2021
Sidney Stringer Academy,,10030456,136126,18K,,school,Sidney Stringer Academy,2 Primrose Hill Street,,West Midlands,Coventry,CV1 5LY,52.412718,-1.502854,2021
Silk Alliance,,,,2D3,,school,Priest Lane,Mottram St Andrew,,Cheshire,Macclesfield,SK10 4QL,53.3029382,-2.1867132,2021
Silver Birch Academy Trust,,,,2GZ,,school,Silver Birch Academy Trust,4 Burnside Avenue,,London,Chingford,E4 8YJ,51.6082084,-0.0240963,2021
Simon Balle School,,,,16C,,school,Deputy Head,Simon Balle School,,Hertford,Mangrove Road,SG13 8AJ,51.7930807,-0.0699399,2021
Sir Harry Smith Community College,,10037025,138053,23V,,school,Eastrea Road,Whittlesey,,,Peterborough,PE7 1XB,52.5583151,-0.1180207,2021
Sir Robert Geffery's School,,,,2DF,,school,School Rd,Landrake,,Cornwall,Saltash,PL12 5EA,50.423308,-4.2869943,2021
SJPTSA,,,,1KT,,school,Old Chester Road,,,Merseyside,Bebington,CH63 7LF,53.3592523,-3.006848,2021
Skipton Girls' High School,,10033380,136664,1QP,,school,Skipton Girls' High School,Gargrave Road,,North Yorkshire,Skipton,BD23 1QL,53.963357,-2.0272043,2021
Smestow School A Specialist Sports College,,,,1LL,,school,Windmill Crescent,Castlecroft,,Wolverhampton,,WV3 8HU,52.5805163,-2.1855972,2021
Societas - KNSTE,,,,2GR,,school,Broadfield Road,Goldenhill,,Staffordshire,Stoke-on-Trent,ST6 4QE,53.0747318,-2.2252119,2021
Sola Fide Multi-Academy Trust,,,,1NC,,school,St John's CE Primary School,James St,,Oldham,Failsworth,M35 9PY,53.5094593,-2.1506269,2021
Solihull Secondaries Alliance,,,,17E,,school,Alderbrook School,Blossomfield Road,,Solihull,,B91 1SN,52.4067962,-1.7964631,2021
